Date,Temperature,Precipitation,Elevation
3/18/1991,-6.15,0,630.9
3/19/1991,-16.4,0,630.9
3/20/1991,-16.35,0,630.9
3/21/1991,-12.5,0,630.9
3/22/1991,-11.95,0,630.9
3/23/1991,-9.2,0.3,630.9
3/24/1991,-5.8,15.5,630.9
3/25/1991,-3.65,15.2,630.9
3/26/1991,-1.95,10.2,630.9
3/27/1991,-2.5,2.3,630.9
3/28/1991,-1.95,0,630.9
3/29/1991,-5.85,0.3,630.9
3/30/1991,-7.8,0,630.9
3/31/1991,-9.75,0,630.9
4/1/1991,-9.45,0,630.9
4/2/1991,-5.55,0,630.9
4/3/1991,-5.55,0,630.9
4/4/1991,-5,0,630.9
4/5/1991,-5,0,630.9
4/6/1991,-3.35,0,630.9
4/7/1991,-3.1,0,630.9
4/8/1991,-2.75,0,630.9
4/9/1991,-2.8,0,630.9
4/10/1991,-1.9,0,630.9
4/11/1991,-4.75,0,630.9
4/12/1991,-4.15,0,630.9
4/13/1991,-5,0,630.9
4/14/1991,-3.35,0,630.9
4/15/1991,3.35,0,630.9
4/16/1991,2.2,0,630.9
4/17/1991,0,0,630.9
4/18/1991,0.25,0,630.9
4/19/1991,0.55,0,630.9
4/20/1991,2.8,0,630.9
4/21/1991,2.5,0,630.9
4/22/1991,3.6,0,630.9
4/23/1991,0.55,0,630.9
4/24/1991,2.8,0,630.9
4/25/1991,3.6,0,630.9
4/26/1991,4.7,0,630.9
4/27/1991,3.9,0,630.9
4/28/1991,1.35,0,630.9
4/29/1991,3.3,0,630.9
4/30/1991,4.15,0,630.9
5/1/1991,2.8,0,630.9
5/2/1991,3.6,0,630.9
5/3/1991,5.3,0,630.9
5/4/1991,4.45,0,630.9
5/5/1991,7.75,0,630.9
5/6/1991,6.1,0,630.9
5/7/1991,7.25,0,630.9
5/8/1991,3.3,0,630.9
5/9/1991,7.2,0,630.9
5/10/1991,4.7,0,630.9
5/11/1991,1.95,0,630.9
5/12/1991,3.3,0,630.9
5/13/1991,2.5,0,630.9
5/14/1991,4.75,0,630.9
5/15/1991,4.45,0,630.9
5/16/1991,6.35,0,630.9
5/17/1991,5,0,630.9
5/18/1991,5.25,0,630.9
5/19/1991,5.55,0,630.9
5/20/1991,7.5,9.4,630.9
5/21/1991,5.55,0.8,630.9
5/22/1991,8.1,0,630.9
5/23/1991,8.9,0,630.9
5/24/1991,8.9,0,630.9
5/25/1991,11.1,0,630.9
5/26/1991,11.35,0.3,630.9
5/27/1991,8.9,0,630.9
5/28/1991,6.95,0,630.9
5/29/1991,9.7,1,630.9
5/30/1991,9.15,0,630.9
5/31/1991,7.2,0,630.9
6/1/1991,9.45,1.5,630.9
6/2/1991,8.35,1.5,630.9
6/3/1991,8.05,0,630.9
6/4/1991,9.75,0,630.9
6/5/1991,7.2,0,630.9
6/6/1991,10.85,0,630.9
6/7/1991,10,4.6,630.9
6/8/1991,10.55,3.6,630.9
6/9/1991,8.05,0,630.9
6/10/1991,5.85,0.3,630.9
6/11/1991,9.45,8.6,630.9
6/12/1991,10.85,2.8,630.9
6/13/1991,7.75,6.6,630.9
6/14/1991,9.45,0.5,630.9
6/15/1991,10.85,0.3,630.9
6/16/1991,6.4,0.3,630.9
6/17/1991,9.15,0,630.9
6/18/1991,8.6,0,630.9
6/19/1991,11.4,0,630.9
6/20/1991,15.85,0,630.9
6/21/1991,18.3,0,630.9
6/22/1991,21.4,0,630.9
6/23/1991,16.95,0,630.9
6/24/1991,16.15,0,630.9
6/25/1991,18.9,0,630.9
6/26/1991,16.4,0,630.9
6/27/1991,19.15,2.5,630.9
6/28/1991,15.55,0,630.9
6/29/1991,16.1,0,630.9
6/30/1991,17.25,0,630.9
7/1/1991,18.3,0,630.9
7/2/1991,14.7,9.7,630.9
7/3/1991,16.65,8.4,630.9
7/4/1991,11.95,20.3,630.9
7/5/1991,10.25,2.8,630.9
7/6/1991,11.65,0.5,630.9
7/7/1991,15.25,0,630.9
7/8/1991,15.3,0.8,630.9
7/9/1991,9.15,19.8,630.9
7/10/1991,6.95,0,630.9
7/11/1991,7.2,0.3,630.9
7/12/1991,7.2,10.4,630.9
7/13/1991,10,2,630.9
7/14/1991,10.55,0,630.9
7/15/1991,12.25,0,630.9
7/16/1991,13.05,0,630.9
7/17/1991,10.25,0,630.9
7/18/1991,11.1,0,630.9
7/19/1991,10.85,1.3,630.9
7/20/1991,10.85,3,630.9
7/21/1991,12.8,0,630.9
7/22/1991,12.75,0,630.9
7/23/1991,14.7,0,630.9
7/24/1991,16.1,1.5,630.9
7/25/1991,10.3,0,630.9
7/26/1991,12.25,0,630.9
7/27/1991,15,2.8,630.9
7/28/1991,13.05,10.4,630.9
7/29/1991,11.95,2,630.9
7/30/1991,10.8,0,630.9
7/31/1991,11.15,0.3,630.9
8/1/1991,10.6,0,630.9
8/2/1991,12.5,0.3,630.9
8/3/1991,6.95,0,630.9
8/4/1991,10,1.5,630.9
8/5/1991,11.65,2.5,630.9
8/6/1991,11.1,13.2,630.9
8/7/1991,8.05,13.2,630.9
8/8/1991,8.3,0.5,630.9
8/9/1991,9.45,0,630.9
8/10/1991,11.65,0,630.9
8/11/1991,11.4,0.3,630.9
8/12/1991,11.95,0,630.9
8/13/1991,8.9,0,630.9
8/14/1991,9.45,0.5,630.9
8/15/1991,9.75,0,630.9
8/16/1991,9.15,0,630.9
8/17/1991,12.2,3,630.9
8/18/1991,10.85,3.3,630.9
8/19/1991,8.9,0,630.9
8/20/1991,8.65,0,630.9
8/21/1991,7.8,0,630.9
8/22/1991,10.3,1.5,630.9
8/23/1991,9.45,1.3,630.9
8/24/1991,9.7,0,630.9
8/25/1991,9.15,0,630.9
8/26/1991,3.6,0,630.9
8/27/1991,1.4,0,630.9
8/28/1991,1.95,0,630.9
8/29/1991,2.75,0,630.9
8/30/1991,5,0,630.9
8/31/1991,5.8,0,630.9
9/1/1991,8.35,0,630.9
9/2/1991,11.4,0,630.9
9/3/1991,9.7,0,630.9
9/4/1991,8.9,0,630.9
9/5/1991,10.55,0,630.9
9/6/1991,11.95,0,630.9
9/7/1991,5.25,1,630.9
9/8/1991,5.85,0.3,630.9
9/9/1991,6.95,0.8,630.9
9/10/1991,8.3,0.5,630.9
9/11/1991,8.05,0.3,630.9
9/12/1991,5.8,5.1,630.9
9/13/1991,5.3,1.3,630.9
9/14/1991,7.25,0,630.9
9/15/1991,10.3,0,630.9
9/16/1991,10.85,0,630.9
9/17/1991,9.45,1.8,630.9
9/18/1991,6.4,0,630.9
9/19/1991,3.9,0,630.9
9/20/1991,4.45,0,630.9
9/21/1991,2.8,0.5,630.9
9/22/1991,2.2,0,630.9
9/23/1991,2.8,2.3,630.9
9/24/1991,6.35,0.5,630.9
9/25/1991,4.7,0,630.9
9/26/1991,5.3,0,630.9
9/27/1991,5.55,0.5,630.9
9/28/1991,4.45,0,630.9
9/29/1991,3.85,0,630.9
9/30/1991,6.1,0,630.9
10/1/1991,3.9,0,630.9
10/2/1991,4.75,0,630.9
10/3/1991,4.45,0,630.9
10/4/1991,2.5,0.3,630.9
10/5/1991,1.95,0,630.9
10/6/1991,0,0,630.9
10/7/1991,-2.75,1.3,630.9
10/8/1991,-4.45,0,630.9
10/9/1991,-5.3,0,630.9
10/10/1991,-6.35,0.3,630.9
10/11/1991,-11.1,0,630.9
10/12/1991,-11.1,0,630.9
10/13/1991,-7.5,0,630.9
10/14/1991,-7.2,53.3,630.9
10/15/1991,-8.35,1.5,630.9
10/16/1991,-11.65,0,630.9
10/17/1991,-10,0,630.9
10/18/1991,-5.6,0,630.9
10/19/1991,-2.5,0,630.9
10/20/1991,-3.6,1,630.9
10/21/1991,-9.45,0,630.9
10/22/1991,-7.5,0.3,630.9
10/23/1991,-5.3,26.2,630.9
10/24/1991,-8.05,0,630.9
10/25/1991,-10.25,0.5,630.9
10/26/1991,-7.2,0.5,630.9
10/27/1991,-10.55,0,630.9
10/28/1991,-6.4,0,630.9
10/29/1991,-5.85,0,630.9
10/30/1991,-3.85,0,630.9
10/31/1991,-7.25,0,630.9
11/1/1991,-2.75,0,630.9
11/2/1991,-4.45,0,630.9
11/3/1991,-10.55,0,630.9
11/4/1991,-12.75,0,630.9
11/5/1991,-5.8,0,630.9
11/6/1991,-5.55,0,630.9
11/7/1991,-8.9,0,630.9
11/8/1991,-16.1,0,630.9
11/9/1991,-16.65,0,630.9
11/10/1991,-17.2,0,630.9
11/11/1991,-17.5,0,630.9
11/12/1991,-15.25,0,630.9
11/13/1991,-20.25,0,630.9
11/14/1991,-20.55,0,630.9
11/15/1991,-18.05,0,630.9
11/16/1991,-23.65,0,630.9
11/17/1991,-25.55,0,630.9
11/18/1991,-24.15,2.3,630.9
11/19/1991,-22.5,0.8,630.9
11/20/1991,-20.8,0.3,630.9
11/21/1991,-17.8,0.5,630.9
11/22/1991,-19.75,1.3,630.9
11/23/1991,-24.15,0,630.9
11/24/1991,-21.95,0.5,630.9
11/25/1991,-19.45,0.8,630.9
11/26/1991,-21.4,2,630.9
11/27/1991,-15.55,0,630.9
11/28/1991,-13.3,3.3,630.9
11/29/1991,-6.1,0.3,630.9
11/30/1991,-5.25,0,630.9
12/1/1991,-9.2,1,630.9
12/2/1991,-17.5,0,630.9
12/3/1991,-15.8,0,630.9
12/4/1991,-20,0,630.9
12/5/1991,-16.65,0,630.9
12/6/1991,-19.45,0,630.9
12/7/1991,-18.6,2.3,630.9
12/8/1991,-20.55,1.8,630.9
12/9/1991,-20.55,0.5,630.9
12/10/1991,-21.1,0,630.9
12/11/1991,-18.35,1.3,630.9
12/12/1991,-14.7,1.5,630.9
12/13/1991,-18.3,0,630.9
12/14/1991,-10.25,1.3,630.9
12/15/1991,-8.85,0.3,630.9
12/16/1991,-6.4,0.3,630.9
12/17/1991,-11.1,2.3,630.9
12/18/1991,-19.4,0,630.9
12/19/1991,-20.55,0.3,630.9
12/20/1991,-25.3,0,630.9
12/21/1991,-28.6,0,630.9
12/22/1991,-19.45,0,630.9
12/23/1991,-14.75,0.8,630.9
12/24/1991,-5.55,0,630.9
12/25/1991,-8.6,0,630.9
12/26/1991,-14.15,0.8,630.9
12/27/1991,-10.8,0,630.9
12/28/1991,-6.4,4.8,630.9
12/29/1991,-15.85,0,630.9
12/30/1991,-15,0,630.9
12/31/1991,-10.55,0,630.9
1/1/1992,-5.25,0,630.9
1/2/1992,-9.45,0,630.9
1/3/1992,-10.55,0,630.9
1/4/1992,-13.05,1.3,630.9
1/5/1992,-16.95,0,630.9
1/6/1992,-8.6,0,630.9
1/7/1992,-1.95,0,630.9
1/8/1992,-3.35,0,630.9
1/9/1992,-8.9,0,630.9
1/10/1992,-4.75,0,630.9
1/11/1992,-8.3,0,630.9
1/12/1992,-14.75,0,630.9
1/13/1992,-16.4,0,630.9
1/14/1992,-6.4,0,630.9
1/15/1992,-7.25,0,630.9
1/16/1992,-8.05,0,630.9
1/17/1992,0.8,0,630.9
1/18/1992,-2.5,0,630.9
1/19/1992,-7.8,2.8,630.9
1/20/1992,-13.05,1.8,630.9
1/21/1992,-18.6,2,630.9
1/22/1992,-20.55,0,630.9
1/23/1992,-23.35,0,630.9
1/24/1992,-28.35,0,630.9
1/25/1992,-20.55,0,630.9
1/26/1992,-26.7,0,630.9
1/27/1992,-27.2,3.6,630.9
1/28/1992,-26.35,5.3,630.9
1/29/1992,-25.55,8.4,630.9
1/30/1992,-27.8,0.5,630.9
1/31/1992,-28.05,0.3,630.9
2/1/1992,-28.05,0,630.9
2/2/1992,-26.95,0,630.9
2/3/1992,-26.35,7.9,630.9
2/4/1992,-26.1,0,630.9
2/5/1992,-21.4,0,630.9
2/6/1992,-19.45,0,630.9
2/7/1992,-23.6,0.8,630.9
2/8/1992,-17.5,0.3,630.9
2/9/1992,-9.15,0,630.9
2/10/1992,-8.35,1.5,630.9
2/11/1992,-11.4,2.3,630.9
2/12/1992,-13.85,0,630.9
2/13/1992,-13.05,1,630.9
2/14/1992,-16.95,0.5,630.9
2/15/1992,-22.2,0,630.9
2/16/1992,-21.1,0,630.9
2/17/1992,-23.9,0,630.9
2/18/1992,-28.85,0,630.9
2/19/1992,-28.05,0,630.9
2/20/1992,-28.05,0,630.9
2/21/1992,-28.05,0,630.9
2/22/1992,-27.75,0,630.9
2/23/1992,-18.35,0,630.9
2/24/1992,-13.05,4.1,630.9
2/25/1992,-10.55,1.3,630.9
2/26/1992,-8.05,0.5,630.9
2/27/1992,-7.5,4.8,630.9
2/28/1992,-4.75,3,630.9
2/29/1992,-10.85,0,630.9
3/1/1992,-18.9,2,630.9
3/2/1992,-27.8,0.3,630.9
3/3/1992,-26.95,0,630.9
3/4/1992,-27.8,0,630.9
3/5/1992,-29.75,0,630.9
3/6/1992,-27.8,0,630.9
3/7/1992,-20.8,0,630.9
3/8/1992,-5,0,630.9
3/9/1992,-0.55,2,630.9
3/10/1992,0.8,0,630.9
3/11/1992,0.85,0,630.9
3/12/1992,-2.2,0,630.9
3/13/1992,-6.1,0,630.9
3/14/1992,-10.85,0,630.9
3/15/1992,-6.65,0,630.9
3/16/1992,-3.6,0,630.9
3/17/1992,-6.1,0,630.9
3/18/1992,-6.95,0,630.9
3/19/1992,-3.6,0,630.9
3/20/1992,-3.35,0,630.9
3/21/1992,-3.9,0,630.9
3/22/1992,-3.6,0,630.9
3/23/1992,-0.8,0,630.9
3/24/1992,-1.4,0,630.9
3/25/1992,-1.4,0,630.9
3/26/1992,-1.4,0,630.9
3/27/1992,-4.45,0,630.9
3/28/1992,-11.65,0,630.9
3/29/1992,-10.85,0,630.9
3/30/1992,-10.8,0,630.9
3/31/1992,-11.4,0,630.9
4/1/1992,-7.25,0,630.9
4/2/1992,-9.45,0.5,630.9
4/3/1992,-11.7,0,630.9
4/4/1992,-13.35,0,630.9
4/5/1992,-11.65,0,630.9
4/6/1992,-10,7.9,630.9
4/7/1992,-5,1.3,630.9
4/8/1992,-3.35,0,630.9
4/9/1992,-2.5,0.8,630.9
4/10/1992,-2.75,3,630.9
4/11/1992,-13.3,0,630.9
4/12/1992,-19.45,0,630.9
4/13/1992,-20.55,0,630.9
4/14/1992,-14.7,0,630.9
4/15/1992,-2.5,0,630.9
4/16/1992,3.05,0,630.9
4/17/1992,2.25,0,630.9
4/18/1992,-3.6,0,630.9
4/19/1992,-1.4,0,630.9
4/20/1992,-0.3,0,630.9
4/21/1992,1.1,0,630.9
4/22/1992,0.55,0,630.9
4/23/1992,1.1,0,630.9
4/24/1992,-0.25,0,630.9
4/25/1992,-0.85,0,630.9
4/26/1992,0.3,0.5,630.9
4/27/1992,0,0,630.9
4/28/1992,-4.7,0,630.9
4/29/1992,-5,0,630.9
4/30/1992,-0.85,0,630.9
5/1/1992,-3.9,0,630.9
5/2/1992,-4.7,0,630.9
5/3/1992,-8.05,0,630.9
5/4/1992,-9.45,0,630.9
5/5/1992,-8.05,0,630.9
5/6/1992,-4.2,0,630.9
5/7/1992,-0.85,0,630.9
5/8/1992,1.65,2.8,630.9
5/9/1992,-1.35,10.7,630.9
5/10/1992,-2.2,0,630.9
5/11/1992,-1.15,0,630.9
5/12/1992,1.15,0,630.9
5/13/1992,1.65,4.1,630.9
5/14/1992,-0.3,0.3,630.9
5/15/1992,0.85,2,630.9
5/16/1992,-5,6.1,630.9
5/17/1992,-2.5,6.6,630.9
5/18/1992,0.55,0,630.9
5/19/1992,2.25,0.5,630.9
5/20/1992,4.2,0,630.9
5/21/1992,4.7,0,630.9
5/22/1992,7.75,0,630.9
5/23/1992,6.95,0,630.9
5/24/1992,8.05,0,630.9
5/25/1992,9.15,0,630.9
5/26/1992,11.4,0,630.9
5/27/1992,9.2,0,630.9
5/28/1992,10.85,0,630.9
5/29/1992,9.2,0,630.9
5/30/1992,9.45,0,630.9
5/31/1992,11.95,1.5,630.9
6/1/1992,11.7,0.3,630.9
6/2/1992,10,6.1,630.9
6/3/1992,8.05,0,630.9
6/4/1992,11.1,0,630.9
6/5/1992,9.45,0,630.9
6/6/1992,11.15,0,630.9
6/7/1992,10,0,630.9
6/8/1992,8.05,0,630.9
6/9/1992,10.25,0,630.9
6/10/1992,12.8,0,630.9
6/11/1992,14.45,0,630.9
6/12/1992,14.75,0,630.9
6/13/1992,15.3,0,630.9
6/14/1992,14.2,0,630.9
6/15/1992,16.95,1,630.9
6/16/1992,7.2,6.9,630.9
6/17/1992,8.65,1.5,630.9
6/18/1992,10,0,630.9
6/19/1992,10.85,0.3,630.9
6/20/1992,9.7,0,630.9
6/21/1992,13.3,0.3,630.9
6/22/1992,10.3,3.3,630.9
6/23/1992,8.05,0,630.9
6/24/1992,10.25,1.3,630.9
6/25/1992,11.95,26.2,630.9
6/26/1992,9.15,0.5,630.9
6/27/1992,11.95,0,630.9
6/28/1992,13.35,0,630.9
6/29/1992,19.45,0,630.9
6/30/1992,19.7,3,630.9
7/1/1992,10.85,0,630.9
7/2/1992,14.2,0,630.9
7/3/1992,19.2,0.3,630.9
7/4/1992,18.9,1.3,630.9
7/5/1992,16.1,2.3,630.9
7/6/1992,14.75,0,630.9
7/7/1992,12.75,2,630.9
7/8/1992,10.3,0,630.9
7/9/1992,14.2,0,630.9
7/10/1992,12.75,0,630.9
7/11/1992,13.9,1.3,630.9
7/12/1992,15,9.7,630.9
7/13/1992,13.35,11.9,630.9
7/14/1992,12.8,1.5,630.9
7/15/1992,13.35,0,630.9
7/16/1992,12.5,1,630.9
7/17/1992,12.8,1,630.9
7/18/1992,13.85,7.4,630.9
7/19/1992,14.45,1.5,630.9
7/20/1992,12.75,2.8,630.9
7/21/1992,11.4,0,630.9
7/22/1992,13.9,0.8,630.9
7/23/1992,11.65,0,630.9
7/24/1992,12.5,0,630.9
7/25/1992,14.7,0,630.9
7/26/1992,15.25,1,630.9
7/27/1992,11.1,13.2,630.9
7/28/1992,13.3,0,630.9
7/29/1992,11.35,0,630.9
7/30/1992,13.35,5.3,630.9
7/31/1992,9.2,2.8,630.9
8/1/1992,9.45,0,630.9
8/2/1992,13.65,0,630.9
8/3/1992,11.7,0,630.9
8/4/1992,12.8,0,630.9
8/5/1992,15,0,630.9
8/6/1992,16.1,7.4,630.9
8/7/1992,13.05,6.4,630.9
8/8/1992,10.25,1.5,630.9
8/9/1992,11.1,0,630.9
8/10/1992,9.75,0,630.9
8/11/1992,13.85,0,630.9
8/12/1992,10,0,630.9
8/13/1992,12.2,0.5,630.9
8/14/1992,10.55,0.5,630.9
8/15/1992,10.55,0,630.9
8/16/1992,9.7,0,630.9
8/17/1992,8.9,0.3,630.9
8/18/1992,7.25,2.5,630.9
8/19/1992,5.85,2.5,630.9
8/20/1992,9.45,0,630.9
8/21/1992,11.4,0,630.9
8/22/1992,9.75,0,630.9
8/23/1992,11.4,0,630.9
8/24/1992,11.95,0,630.9
8/25/1992,10.85,0.5,630.9
8/26/1992,5.6,0,630.9
8/27/1992,7.2,0.8,630.9
8/28/1992,5.85,1.8,630.9
8/29/1992,8.05,0,630.9
8/30/1992,6.95,0,630.9
8/31/1992,6.7,1.3,630.9
9/1/1992,5.3,3.6,630.9
9/2/1992,5,0,630.9
9/3/1992,4.75,0.5,630.9
9/4/1992,4.45,0,630.9
9/5/1992,6.1,0,630.9
9/6/1992,5,0,630.9
9/7/1992,5.3,0,630.9
9/8/1992,3.9,0,630.9
9/9/1992,4.75,0,630.9
9/10/1992,-2.75,0.5,630.9
9/11/1992,-3.3,0,630.9
9/12/1992,-3.6,3.8,630.9
9/13/1992,-1.95,38.1,630.9
9/14/1992,-0.55,48.5,630.9
9/15/1992,-4.7,22.6,630.9
9/16/1992,-11.95,0,630.9
9/17/1992,-8.6,0,630.9
9/18/1992,0,1.5,630.9
9/19/1992,-3.35,0.5,630.9
9/20/1992,-5.55,0,630.9
9/21/1992,-5.55,0,630.9
9/22/1992,-7.2,0.3,630.9
9/23/1992,-13.35,0,630.9
9/24/1992,-13.35,0,630.9
9/25/1992,-13.9,0,630.9
9/26/1992,-13.3,0,630.9
9/27/1992,-10.55,0,630.9
9/28/1992,-7.8,0,630.9
9/29/1992,-9.7,0,630.9
9/30/1992,-12.8,0,630.9
10/1/1992,-9.75,0,630.9
10/2/1992,1.35,0,630.9
10/3/1992,-0.8,0,630.9
10/4/1992,-3.3,4.6,630.9
10/5/1992,-6.95,0,630.9
10/6/1992,-5,0,630.9
10/7/1992,3.05,4.8,630.9
10/8/1992,-0.85,1,630.9
10/9/1992,-3.35,1.5,630.9
10/10/1992,-6.1,0,630.9
10/11/1992,-9.2,,630.9
10/12/1992,-10,2.3,630.9
10/13/1992,-11.95,1.5,630.9
10/14/1992,-12.5,1.3,630.9
10/15/1992,-6.95,0,630.9
10/16/1992,-7.75,,630.9
10/17/1992,-11.65,,630.9
10/18/1992,-15,,630.9
10/19/1992,-19.2,,630.9
10/20/1992,-19.7,,630.9
10/21/1992,-16.1,0,630.9
10/22/1992,-11.4,1.3,630.9
10/23/1992,-13.6,1.8,630.9
10/24/1992,-14.7,0,630.9
10/25/1992,-4.45,,630.9
10/26/1992,2.5,0.5,630.9
10/27/1992,-0.25,6.6,630.9
10/28/1992,-6.15,5.6,630.9
10/29/1992,-10.85,,630.9
10/30/1992,-16.4,0,630.9
10/31/1992,-20.85,0,630.9
11/1/1992,-24.7,0,630.9
11/2/1992,-25.55,0,630.9
11/3/1992,-11.4,0,630.9
11/4/1992,-8.9,0,630.9
11/5/1992,-6.9,0,630.9
11/6/1992,-5,2.5,630.9
11/7/1992,-8.9,1.5,630.9
11/8/1992,-10,0.3,630.9
11/9/1992,-1.9,2.3,630.9
11/10/1992,-5,21.6,630.9
11/11/1992,-13.05,0,630.9
11/12/1992,-13.05,0,630.9
11/13/1992,-17.5,0,630.9
11/14/1992,-20,0,630.9
11/15/1992,-17.8,0,630.9
11/16/1992,-15,0,630.9
11/17/1992,-17.8,0,630.9
11/18/1992,-16.9,2,630.9
11/19/1992,-21.7,0,630.9
11/20/1992,-22.5,0,630.9
11/21/1992,-16.95,0,630.9
11/22/1992,-9.75,0,630.9
11/23/1992,-2.5,15,630.9
11/24/1992,2.2,0,630.9
11/25/1992,4.45,0,630.9
11/26/1992,0,0,630.9
11/27/1992,-4.15,0,630.9
11/28/1992,-2.8,0,630.9
11/29/1992,-3.9,0,630.9
11/30/1992,-8.35,0.5,630.9
12/1/1992,-9.4,0,630.9
12/2/1992,-2.75,8.4,630.9
12/3/1992,-4.7,13.2,630.9
12/4/1992,-16.35,0.3,630.9
12/5/1992,-16.15,0,630.9
12/6/1992,-11.4,0,630.9
12/7/1992,-15,0,630.9
12/8/1992,-17.2,0.5,630.9
12/9/1992,-20.8,1,630.9
12/10/1992,-18.3,0,630.9
12/11/1992,-19.15,0,630.9
12/12/1992,-23.65,0,630.9
12/13/1992,-22.5,0,630.9
12/14/1992,-20.55,2.8,630.9
12/15/1992,-23.65,0,630.9
12/16/1992,-29.7,0,630.9
12/17/1992,-23.05,0.3,630.9
12/18/1992,-15,5.1,630.9
12/19/1992,-16.35,0.8,630.9
12/20/1992,-15.55,2.5,630.9
12/21/1992,-18.35,1.3,630.9
12/22/1992,-24.4,0,630.9
12/23/1992,-20.8,0,630.9
12/24/1992,-16.95,0.5,630.9
12/25/1992,-12.5,19.1,630.9
12/26/1992,-22.2,4.1,630.9
12/27/1992,-24.7,0,630.9
12/28/1992,-20,0,630.9
12/29/1992,-12.25,0,630.9
12/30/1992,-7.5,0,630.9
12/31/1992,-4.7,0,630.9
1/1/1993,-10,0,630.9
1/2/1993,-8.1,6.1,630.9
1/3/1993,-17.2,0,630.9
1/4/1993,-15.3,0,630.9
1/5/1993,-5.55,0,630.9
1/6/1993,-2.5,0,630.9
1/7/1993,-5.25,5.8,630.9
1/8/1993,-5.55,0,630.9
1/9/1993,-4.75,2.5,630.9
1/10/1993,-12.2,0.5,630.9
1/11/1993,-15.85,0,630.9
1/12/1993,-13.35,0.3,630.9
1/13/1993,-12.5,0,630.9
1/14/1993,-3.6,0.5,630.9
1/15/1993,-9.15,1.5,630.9
1/16/1993,-11.7,0.8,630.9
1/17/1993,-5.25,1.8,630.9
1/18/1993,-9.2,2.3,630.9
1/19/1993,-19.15,0.5,630.9
1/20/1993,-27.8,0.8,630.9
1/21/1993,-34.75,0,630.9
1/22/1993,-35.3,0,630.9
1/23/1993,-35.85,0,630.9
1/24/1993,-33.1,0,630.9
1/25/1993,-31.1,0,630.9
1/26/1993,-27.5,0,630.9
1/27/1993,-14.45,0,630.9
1/28/1993,-5,1,630.9
1/29/1993,-12.25,8.6,630.9
1/30/1993,-20,1.3,630.9
1/31/1993,-23.65,0.3,630.9
2/1/1993,-33.6,0,630.9
2/2/1993,-37.5,0,630.9
2/3/1993,-30.6,0.8,630.9
2/4/1993,-33.05,0,630.9
2/5/1993,-29.45,2,630.9
2/6/1993,-12.5,0.3,630.9
2/7/1993,-18.35,1,630.9
2/8/1993,-12.8,0,630.9
2/9/1993,-11.9,0,630.9
2/10/1993,-13.6,0,630.9
